,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
237,35000,454.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
238,37500,656.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
239,40000,752.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
240,42500,962.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
241,45000,956.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
242,47500,1088.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
243,50000,928.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
244,52500,1056.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
245,55000,1050.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
246,57500,1086.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
247,60000,1082.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
248,62500,1110.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
249,65000,1118.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
250,67500,1110.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
251,70000,1140.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
252,72500,1150.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
253,75000,1120.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
254,77500,1132.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
255,80000,1168.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
256,2500,27.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
257,5000,90.2,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
258,7500,81.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
259,10000,104.8,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
260,12500,125.0,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
261,15000,163.4,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
262,17500,163.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
263,20000,156.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
264,22500,179.6,amidar,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,0
