,ENV,Step,EXPLORE,Reward,ACTION-BUFFER-SIZE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,FRAMESTACK,M,TIME-SIG,SEED,simple,rainbow,human,random,ARK2,normalized_reward
146,amidar,42500,mean,144.35999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.08085429188306002
147,amidar,45000,best fixed,175.88,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.09924724280795938
148,amidar,45000,inverse,152.16000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.08540584699772423
149,amidar,45000,mean,156.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.0881134387582424
150,amidar,47500,best fixed,185.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.10489583941179903
151,amidar,47500,inverse,154.23999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.08661959502830131
152,amidar,47500,mean,153.64,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.08626947540409638
153,amidar,50000,best fixed,192.79999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.10912061621053858
154,amidar,50000,inverse,161.44,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.09082103051876056
155,amidar,50000,mean,144.71999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.08106436365758297
156,amidar,52500,best fixed,202.51999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.11479255412265855
157,amidar,52500,inverse,179.51999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.10137130186146931
158,amidar,52500,mean,150.83999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.08463558382447334
159,amidar,55000,best fixed,212.08,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.12037112680165724
160,amidar,55000,inverse,188.76000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.10676314407422537
161,amidar,55000,mean,156.16000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.08773997782575714
162,amidar,57500,best fixed,211.88000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.1202544202602556
163,amidar,57500,inverse,186.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.10547937211880726
164,amidar,57500,mean,170.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.0961428488066756
165,amidar,60000,best fixed,210.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.11948415708700472
166,amidar,60000,inverse,200.27999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.11348544085896012
167,amidar,60000,mean,184.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.10431230670479079
168,amidar,62500,best fixed,210.08,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.11920406138764078
169,amidar,62500,inverse,211.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.12009103110229327
170,amidar,62500,mean,182.72,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.10323860652389566
171,amidar,65000,best fixed,219.88000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.12492268191632142
172,amidar,65000,inverse,202.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.11495594328062088
173,amidar,65000,mean,186.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.10515259380288264
174,amidar,67500,best fixed,229.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13033786543735776
175,amidar,67500,inverse,213.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.1210013421252261
176,amidar,67500,mean,201.71999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.11432572795705197
177,amidar,70000,best fixed,232.51999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.1322985353329054
178,amidar,70000,inverse,239.2,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13619653381572036
179,amidar,70000,mean,216.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.12265857501312948
180,amidar,72500,best fixed,235.92,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13428254653673335
181,amidar,72500,inverse,243.04000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13843729941063196
182,amidar,72500,mean,229.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13057127852016104
183,amidar,75000,best fixed,241.95999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13780708408706305
184,amidar,75000,inverse,261.48,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.1491976425278637
185,amidar,75000,mean,224.4,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.1275602497519986
186,amidar,77500,best fixed,239.88000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13659333605648596
187,amidar,77500,inverse,269.44,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.15384256287564918
188,amidar,77500,mean,215.4,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.12230845538892454
189,amidar,80000,best fixed,243.68,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13881076034311723
190,amidar,80000,inverse,269.32,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.15377253895080817
191,amidar,80000,mean,231.88000000000002,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,74.3,188.6,1719.5,5.8,211.52,0.13192507440042014
192,assault,2500,best fixed,225.46999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.005908391070053819
193,assault,2500,inverse,246.60999999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.04659353348729788
194,assault,2500,mean,260.61,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.07353733641262511
195,assault,5000,best fixed,276.36,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.10384911470361818
196,assault,5000,inverse,273.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09738260200153963
197,assault,5000,mean,246.11999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.04565050038491141
198,assault,7500,best fixed,294.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1377983063895304
199,assault,7500,inverse,272.16,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09576597382602005
200,assault,7500,mean,261.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.07474980754426483
201,assault,10000,best fixed,294.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1377983063895304
202,assault,10000,inverse,275.52,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.10223248652809849
203,assault,10000,mean,249.47999999999996,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.052117013086989905
204,assault,12500,best fixed,269.64,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09091608929946109
205,assault,12500,inverse,288.96000000000004,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1280985373364127
206,assault,12500,mean,259.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.07151655119322554
207,assault,15000,best fixed,284.76,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.12001539645881444
208,assault,15000,inverse,246.95999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.04726712856043105
209,assault,15000,mean,271.32000000000005,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09414934565050047
210,assault,17500,best fixed,229.32,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.013317936874518837
211,assault,17500,inverse,273.84000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09899923017705932
212,assault,17500,mean,281.4,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11354888375673589
213,assault,20000,best fixed,259.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.07151655119322554
214,assault,20000,inverse,274.68,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1006158583525789
215,assault,20000,mean,264.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08121632024634337
216,assault,22500,best fixed,283.92,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11839876828329486
217,assault,22500,inverse,244.44,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.04241724403387219
218,assault,22500,mean,257.88,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.06828329484218627
219,assault,25000,best fixed,239.4,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.032717474980754425
220,assault,25000,inverse,264.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08121632024634337
221,assault,25000,mean,254.51999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.061816782140107725
222,assault,27500,best fixed,264.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08121632024634337
223,assault,27500,inverse,279.71999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11031562740569661
224,assault,27500,mean,265.44,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08283294842186295
225,assault,30000,best fixed,259.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.07151655119322554
226,assault,30000,inverse,270.47999999999996,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09253271747498067
227,assault,30000,mean,252.84,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.05858352578906851
228,assault,32500,best fixed,269.64,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09091608929946109
229,assault,32500,inverse,253.68,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.060200153964588145
230,assault,32500,mean,268.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.0892994611239415
231,assault,35000,best fixed,271.32000000000005,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09414934565050047
232,assault,35000,inverse,296.52,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.14264819091608924
233,assault,35000,mean,268.79999999999995,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.0892994611239414
234,assault,37500,best fixed,282.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11516551193225558
235,assault,37500,inverse,229.32,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.013317936874518837
236,assault,37500,mean,273.00000000000006,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09738260200153974
237,assault,40000,best fixed,303.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.15558121632024635
238,assault,40000,inverse,278.88,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.10869899923017703
239,assault,40000,mean,288.12,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.126481909160893
240,assault,42500,best fixed,267.96,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08768283294842182
241,assault,42500,inverse,291.48,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.13294842186297154
242,assault,42500,mean,236.87999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.02786759045419546
243,assault,45000,best fixed,274.68,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1006158583525789
244,assault,45000,inverse,252.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.05696689761354887
245,assault,45000,mean,259.56000000000006,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.07151655119322566
246,assault,47500,best fixed,283.08000000000004,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11678214010777528
247,assault,47500,inverse,275.52000000000004,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.10223248652809859
248,assault,47500,mean,262.08000000000004,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.07636643571978452
249,assault,50000,best fixed,278.04,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.10708237105465745
250,assault,50000,inverse,258.71999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.06989992301770585
251,assault,50000,mean,282.24,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11516551193225558
252,assault,52500,best fixed,252.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.05696689761354887
253,assault,52500,inverse,267.12,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08606620477290222
254,assault,52500,mean,281.4,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11354888375673589
255,assault,55000,best fixed,267.96,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08768283294842182
256,assault,55000,inverse,279.71999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11031562740569661
257,assault,55000,mean,271.32000000000005,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09414934565050047
258,assault,57500,best fixed,268.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.0892994611239415
259,assault,57500,inverse,290.64,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.13133179368745185
260,assault,57500,mean,256.2,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.065050038491147
261,assault,60000,best fixed,288.9599999999999,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.12809853733641247
262,assault,60000,inverse,290.64,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.13133179368745185
263,assault,60000,mean,293.15999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1361816782140107
264,assault,62500,best fixed,265.44,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08283294842186295
265,assault,62500,inverse,281.4,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11354888375673589
266,assault,62500,mean,286.44,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.12324865280985371
267,assault,65000,best fixed,305.76000000000005,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1604311008468053
268,assault,65000,inverse,293.15999999999997,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1361816782140107
269,assault,65000,mean,246.12000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.04565050038491152
270,assault,67500,best fixed,283.08,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11678214010777517
271,assault,67500,inverse,283.92,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11839876828329486
272,assault,67500,mean,283.08000000000004,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.11678214010777528
273,assault,70000,best fixed,259.56000000000006,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.07151655119322566
274,assault,70000,inverse,287.28000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1248652809853734
275,assault,70000,mean,253.67999999999998,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.06020015396458809
276,assault,72500,best fixed,288.96000000000004,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1280985373364127
277,assault,72500,inverse,294.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1377983063895304
278,assault,72500,mean,280.56,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.1119322555812163
279,assault,75000,best fixed,315.84000000000003,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.17983063895304086
280,assault,75000,inverse,264.6,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.08121632024634337
281,assault,75000,mean,247.8,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.04888375673595074
282,assault,77500,best fixed,308.28,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.16528098537336405
283,assault,77500,inverse,278.04,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.10708237105465745
284,assault,77500,mean,270.48,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.09253271747498078
285,assault,80000,best fixed,295.68,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.14103156274056966
286,assault,80000,inverse,275.52,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.10223248652809849
287,assault,80000,mean,250.32,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,527.2,431.2,742.0,222.4,311.64,0.053733641262509596
288,asterix,2500,best fixed,340.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,1128.3,470.8,8503.3,210.0,1304.0,0.01567530416119036
289,asterix,2500,inverse,254.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,1128.3,470.8,8503.3,210.0,1304.0,0.005305487562249045
290,asterix,2500,mean,249.5,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,1128.3,470.8,8503.3,210.0,1304.0,0.004762880879746302
291,asterix,5000,best fixed,400.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,1128.3,470.8,8503.3,210.0,1304.0,0.022910059927893602
292,asterix,5000,inverse,308.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,1128.3,470.8,8503.3,210.0,1304.0,0.011816767752281963
293,asterix,5000,mean,284.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,1128.3,470.8,8503.3,210.0,1304.0,0.008922865445600666
294,asterix,7500,best fixed,550.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,1128.3,470.8,8503.3,210.0,1304.0,0.04099694934465171
295,asterix,7500,inverse,434.0,80000.0,100.0,8.0,0.95,0.0,0.1,250.0,2.0,20.0,0.3,2.0,1128.3,470.8,8503.3,210.0,1304.0,0.027009754862358775
